ID,reputation,displayname,location,upvotes,downvotes,emailhash,accountid
"6307979","1","Minecraft Mayhem","","0","0","","8403835"
"6307980","1","joshua2501","France","0","0","","8403837"
"6307982","11","Gondamar","","0","0","","8403838"
"6307983","16","TahaEltahawy","Egypt","5","0","","8403766"
"6307984","1","C. Epp","","0","0","","8403842"
"6307985","1","Jase","","0","0","","7687024"
"6307986","1","chio_br","","0","0","","8403845"
"6307987","1","Farah Abulkhair","","0","0","","8403847"
"6307988","1","C.A.","","0","0","","8403851"
"6307989","21","safazi","","0","0","","8403852"
"6307990","1","Sabadikul","","0","0","","8403853"
"6307991","33","Shadab Azam Farooqui","","0","0","","8403855"
"6307992","3","eightzerozero","","0","0","","8403856"
"6307993","1","cocoliso","","0","0","","8403858"
"6307994","1","helbi","","0","0","","8403859"
"6307995","1","nukem777","","0","0","","8403860"
"6307996","1","Kay Hud","","0","0","","8403861"
"6307997","27","Johnie78","","4","0","","8403862"
"6307998","1","earlejam","","0","0","","8403863"
"6307999","11","bibabup0120","","0","0","","8403866"
"6308000","1","MonkeyDave","","0","0","","8403867"
"6308001","1","Rami Elamine","","0","0","","8403868"
"6308002","1","EngAlex","","0","0","","8403869"
"6308003","1","user6308003","","0","0","","8403427"
"6308004","1","Dave","","0","0","","8403873"
"6308005","51","sidetrail","","2","0","","8403874"
"6308006","1","Maximiliano Gabriel","","0","0","","8403876"
"6308007","11","Faqit","","0","0","","8403877"
"6308008","1","Надежда Штуцер","","0","0","","8403878"
"6308009","1","TradeMark","","0","0","","8403879"
"6308010","1","GndZ3r0","","0","0","","8403881"
"6308011","1","Max","","0","0","","8403882"
"6308012","76","Alex Dawson","Nottingham, UK","3","0","","8403889"
"6308013","1","rprimera","","0","0","","8403892"
"6308014","143","sutartmelson","","7","0","","8403893"
"6308015","1","Андрій Войтович","","0","0","","8403894"
"6308016","1","Sovereign42","","0","0","","8403895"
"6308017","1","Sanjeev Kumar","","0","0","","8403898"
"6308018","1","Klaus Mikaelson","","0","0","","8403899"
"6308019","43","displayname","","0","0","","8403900"
"6308020","1","Victor Manuel Grijalva Altamir","","0","0","","8403902"
"6308021","1","Andrew","","0","0","","8403905"
"6308022","1","fibonaccimariachi","","0","0","","8403906"
"6308023","1","TheRocket","Kiev, Ukraine","0","0","","8403908"
"6308024","1","takwa hamdi","","0","0","","8403909"
"6308025","1","Younes Bouchriha","","0","0","","8403910"
"6308026","1","Vashy","","0","0","","8403911"
"6308027","1","Alaa Nada","","0","0","","8403912"
"6308028","1","Lululu","","0","0","","8403913"
"6308029","1","Marcela Arreola Camacho","","0","0","","8403914"
"6308030","43","Pii","","0","0","","8403916"
"6308031","1","Lauren","","0","0","","8403918"
"6308032","1","Merz Ramos","","0","0","","8403919"
"6308033","1","George Abuawad","","0","0","","8403921"
"6308034","1","cameron","","0","0","","8403922"
"6308035","1","Ahmedvic Alharbi","","0","0","","8403923"
"6308036","1","Tolga","","0","0","","8403924"
"6308038","1","Esam Hossam","","0","0","","8403927"
"6308039","1","Bru No","","0","0","","8403930"
"6308040","1","Ульяна Ант","","0","0","","8403931"
"6308041","1","Neihl Bohr","","0","0","","8403935"
"6308042","1","Jeremiah Cutting","","0","0","","8403937"
"6308043","13","Dawn Marie","USA","0","0","","8403938"
"6308044","1","RetroMillennium ","","0","0","","8403939"
"6308045","109","Alfredo Awesome Monazite","","7","0","","8403940"
"6308047","1","99ytrewq911","","0","0","","4182036"
"6308048","120","Mr_Anderson","","68","0","","8403943"
"6308049","1","Pankaj Shrivastava","","0","0","","8403944"
"6308050","3","J.Hutchison","","0","0","","8403945"
"6308051","21","Maxim Berezin","","1","0","","8403947"
"6308052","1","Akr Akbar","","0","0","","8403948"
"6308053","1","George","","0","0","","8403949"
"6308054","1","Ms Doe","","0","0","","8403952"
"6308055","1","Paulo Santarem","","0","0","","8403953"
"6308056","101","wildturtle","","6","0","","8403954"
"6308057","325","Maxtrix","Köln, Germany","32","0","","8403955"
"6308059","1","SalsaCode1133","","0","0","","8403960"
"6308060","1","Rahul","","0","0","","8403963"
"6308061","41","Eloy Gonzales","","0","0","","8403966"
"6308062","23","kjs","","0","0","","7321217"
"6308063","1","Nektarios Ioannides","","0","0","","8403970"
"6308064","1","Abraão Amaral","","0","0","","8403971"
"6308065","1","redogg5","","0","0","","8403972"
"6308066","15","jossr","Vancouver, BC, Canada","1","0","","8403973"
"6308067","1","Sam","","0","0","","8403974"
"6308068","1","bvandel","","0","0","","8403976"
"6308069","1","JershWilliams","","0","0","","8316060"
"6308070","1","Saray Cohen Ramot","","0","0","","8403982"
"6308071","1","ajlewis","","0","0","","8403983"
"6308072","1","Iset Sem201","","0","0","","8403984"
"6308073","1","Erwin Rodriguez","","0","0","","8403987"
"6308074","1","Bella E.","","0","0","","8403988"
"6308075","49","R H","","0","0","","8403990"
"6308076","1","Wilson","","0","0","","8403992"
"6308077","26","CaMeL","","0","0","","8403993"
"6308078","1","Marcio de Jesus","","0","0","","8403994"
"6308079","207","Hesham Ahmed","","3","2","","4594652"
"6308080","56","Tiago Oliveira","","97","0","","8403996"
"6308081","3","Rich","","0","0","","7696910"
"6308082","1","Robin Leroy","","0","0","","5962964"
"6308083","1","katkin","","0","0","","8403999"
"6308084","1","oussama boukha","","0","0","","8404000"
"6308085","1","Tim Wetzel","","0","0","","8404003"
"6308086","1","ARP","NYC, NY, USA","0","0","","8404007"
"6308087","11","nmg","","0","0","","8404010"
"6308088","5","Cliff","Newark, NJ, United States","0","0","","8404013"
"6308089","1","user110026","","0","0","","8403406"
"6308090","1","wargamer17","","0","0","","8404016"
"6308091","1","Ting Du","","0","0","","8404019"
"6308092","21","MJM128","","0","0","","8404021"
"6308093","1","Shalabh","","0","0","","8404022"
"6308094","1","Lewis Housden","","0","0","","8404024"
"6308095","1","Mahdi Chaibi","","0","0","","8404025"
"6308096","33","John Cowles","","1","0","","8404026"
"6308097","1","Anki","","0","0","","8404027"
"6308098","23","Echo","","1","0","","8404031"
"6308099","1","Darren B.","New Zealand","0","0","","8404033"
"6308100","1","Nemat Nouri","Tehran, Tehran Province, Iran","0","0","","8404035"
"6308101","1","Joshua Robusto","Seattle, WA, USA","0","0","","8404036"
"6308102","1","DrumBunny","","0","0","","8404038"
"6308103","1","Lucy","","0","0","","8404040"
"6308104","1","funnyguy3452","","0","0","","8404041"
"6308105","1","Irina","","0","0","","7220059"
"6308106","1","Tastee_Tim","","0","0","","8404044"
"6308108","1","Habcity LOne","","0","0","","8404048"
"6308109","1","Bit Town","","0","0","","8404050"
"6308110","1","user6308110","","0","0","","5824626"
"6308111","1","Keanu","","0","0","","8404052"
"6308112","1","tuannh","","0","0","","8404053"
"6308113","1","Mahdi Ben Abdallah","","0","0","","8404057"
"6308114","1","Reha Kocabaş","","0","0","","8404058"
"6308115","29","picador175","","0","0","","8404059"
"6308116","1","Andre Schaumburg","","0","0","","8404060"
"6308117","3","Chuck","","0","0","","8404061"
"6308118","1","lg smart tv","","0","0","","8404064"
"6308119","1","Hemanth Mohandas","","0","0","","8404065"
"6308120","1","chukaluk","","0","0","","8404069"
"6308121","1","Saturnine","","0","0","","8404070"
"6308122","11","Nacho B.","","0","0","","8404071"
"6308123","11","Angelo Ortiz Vega","Cartago Province, Cartago, Costa Rica","0","0","","8404072"
"6308124","1","Jafar","Mexico","0","0","","8404076"
"6308125","1","user591801","","0","0","","8404068"
"6308126","1","Phummiphat Konglee","","0","0","","8404077"
"6308127","1","Hailing Tang","","0","0","","8404078"
"6308128","1","saifpk","","0","0","","8404079"
"6308129","1","Carl","","0","0","","8404082"
"6308130","630","JonB","","48","1","","8404083"
"6308131","3","Casey Kusella-Gussin","","0","0","","8404084"
"6308132","3","Hommy44","","0","0","","8404085"
"6308133","1","Paulo Sousa","","0","0","","2711354"
"6308134","1","JerryZH","","0","0","","8404087"
"6308135","1","Saurabh Singh","","0","0","","8404090"
"6308136","1","Karim Mohamed","","0","0","","8404091"
"6308138","1","cindy","","0","0","","8404095"
"6308139","1","Stephen Neville","","0","0","","8404096"
"6308140","29","Patriciasone","","0","0","","8404098"
"6308141","9","James apple","","0","0","","8404099"
"6308142","1","Heather ","","0","0","","8404100"
"6308143","1","JGia","","0","0","","8404101"
"6308144","1","uday ch","","0","0","","6499136"
"6308145","1","Benjamin Dracic","","0","0","","8404105"
"6308146","3","docwelch","","0","0","","8404106"
"6308147","1","bmvagts","","0","0","","8404107"
"6308148","1","waterresistro","","0","0","","8404109"
"6308149","1","Chris Davis","","0","0","","8404112"
"6308150","1","LilBertha","","0","0","","8404115"
"6308151","1","Billy Jackson","","0","0","","8404113"
"6308152","1","Audrey cockrum","","0","0","","8404118"
"6308153","336","WIND.Knight","Northeastern University, Shenyang, Liaoning, China","4","0","","8404119"
"6308154","13","Sloan","","0","0","","8404120"
"6308155","1","Software Developer","","0","0","","8404121"
"6308156","1","Prashant","","0","0","","8404128"
"6308157","23","José Mora","","3","0","","8404129"
"6308158","1","Matthew Chamberlin","","0","0","","8404130"
"6308159","1","Ambitious Potter","","0","0","","8404132"
"6308161","1","N.Rowe","","0","0","","8404134"
"6308162","191","Iryna Prokopenko","","8","0","","8404138"
"6308163","1","MelindaJo Wright","","0","0","","8404139"
"6308164","3","Cid.C","","0","0","","8404140"
"6308165","1","Ray","","0","0","","8404141"
"6308166","1","Jinjun Liu","","0","0","","8404143"
"6308167","89","TheXales","","3","0","","8404146"
"6308169","1","Imxgr","","0","0","","8404149"
"6308170","1","Muzhiyi","","0","0","","8404152"
"6308171","1","Nathan Gillbanks","New Zealand","0","0","","8404155"
"6308172","1","Zestish","","0","0","","8404156"
"6308173","53","shankar","","0","0","","8404157"
"6308174","1","Jamar","New York, NY, United States","0","0","","8404161"
"6308175","1","Dn Davis","","0","0","","8404164"
"6308176","1","MickeyOh","","0","0","","8404170"
"6308177","1","Greg Carpenter","","0","0","","8404171"
"6308178","17","Leon Z.","","0","0","","8404173"
"6308179","11","A Guy","","0","0","","8404174"
"6308180","1","Aaron DU","","0","0","","8404175"
"6308181","1","user6308181","","0","0","","8404177"
"6308182","99","user18243nanana","","9","0","","3369738"
"6308183","1","amr khalifa","","0","0","","8404178"
"6308184","1","brewster","","0","0","","8404179"
"6308186","1","abrahamkakag","","0","0","","8404185"
"6308187","1","Charles Tran","","0","0","","8404186"
"6308188","41","Enkhamgalan Enkhmandal","Yangon, Myanmar (Burma)","1","0","","467179"
"6308189","136","Thành Kim Nguyễn","tp. Pleiku, Gia Lai Province, Vietnam","9","1","","8404187"
"6308190","1","Miranda Bonilla","","0","0","","8404189"
"6308191","1","Bitmap S","","0","0","","8404191"
"6308192","1","sayeed","","0","0","","8404192"
"6308193","1","R.Moravej","","0","0","","8404193"
"6308194","1","Haytham Shalabi","","0","0","","5538083"
"6308195","1","Purna.Yeluri","","0","0","","8404196"
"6308196","21","shehan","","4","0","","8404198"
"6308197","1","M. Amin","","0","0","","8404199"
"6308198","1","Moose Intree","","0","0","","8404200"
"6308199","1","BennyyLove","","0","0","","8404204"
"6308200","81","Wentao Wan","","3","0","","8404205"
"6308201","222","Jeremy Gonzalez","","1","0","","8404208"
"6308202","1","Hussein M.","","0","0","","8404209"
"6308203","1","Rovaid Ahmed","","0","0","","8404213"
"6308204","1","buzhidao","","0","0","","8404215"
"6308205","1","Peter Town","","0","0","","8404216"
"6308206","33","Meher","","4","0","","8404217"
"6308207","1","Hu wei","","0","0","","8404218"
"6308208","11","Uknown","","0","0","","8404219"
"6308209","1","SeaFlyer","","0","0","","8404220"
"6308210","1","Z.Acon","","0","0","","8404221"
"6308211","11","Samuel","","0","0","","8404222"
"6308212","1","Ankit Ghai","","0","0","","8404223"
"6308213","91","Mobyh","San Antonio, TX, United States","18","0","","8345239"
"6308214","1","songyu","","0","0","","8404224"
"6308215","65","MoMoe0","","7","0","","8404226"
"6308216","1","Ipsit Pradhan","","0","0","","8404227"
"6308217","1","gedena gedo","","0","0","","8404228"
"6308218","1","BeubJeung Kim","Korea","0","0","","8404229"
"6308219","1","LEEchiron","Chengdu, Sichuan, China","0","0","","8404230"
"6308220","1","DSAbc","","0","0","","8404231"
"6308221","13","Sinical","","0","0","","8404232"
"8157286","1","Lindelia","","0","0","","11111754"
"8157287","1","Deafro5","","0","0","","11111760"
"8157288","1","Megan McFarland","Portland, OR, United States","0","0","","11111765"
"8157289","1","Tony Lee","San Francisco, CA, United States","0","0","","11111768"
"8157291","1","kminator","New Smyrna Beach, FL, United States","0","0","","11111770"
"8157292","1","MidNighT ReBorN","","0","0","","11111771"
"8157293","1","jimstone","Washington, United States","0","0","","11111772"
"8157294","1","Verdi E.","Quintana Roo, Mexico","0","0","","11111776"
"8157295","11","user2891979","xyz","0","0","","11111777"
"8157296","1","playing4time","","0","0","","11111778"
"8157297","43","user8157297","","1","0","","11111779"
"8157298","1","Amanda Meirinho","","0","0","","11111773"
"8157299","1","G.Mc Gregor","","0","0","","11111781"
"8157300","1","mcchronalds","","0","0","","11111782"
"8157301","1","user8157301","","0","0","","11111786"
"8157302","11","yfc90","","0","0","","11111787"
"8157303","1","Ahmad Ali","","0","0","","11111788"
"8157304","390","sound wave","","92","1","","9804742"
"8157305","1","lu8890","","0","0","","11111790"
"8157306","1","coderutvij","","0","0","","11111791"
"8157307","11","Mark Asuncion","Mississauga, ON, Canada","0","0","","11111792"
"8157308","1","Adam J","","0","0","","11111795"
"8157309","1","stam","Kent, UK","0","0","","11111796"
"8157310","1","Almog Boanos","","0","0","","11111794"
"8157311","1","Yue Song","","0","0","","11111797"
"8157312","1","Curtis Rutland","","0","0","","11111798"
"8157313","1","Chik Sum Wong","Hong Kong","0","0","","11111800"
"8157314","1","user8157314","","0","0","","11111805"
"8157315","71","Nima Faraji","","74","0","","11111808"
"8157316","15","Oasis","BC, 캐나다","0","0","","11012173"
"8157317","1","justine","Ngaoundere, Adamawa, Cameroon","0","0","","11111812"
"8157318","1","John C.","","0","0","","11111813"
"8157319","1","Diego Peissler","São Paulo, SP, Brasil","0","0","","11111324"
"8157320","1","La'nae","","0","0","","11111814"
"8157321","1","subilim emmanuel danjuma","Bauchi, Nigeria","0","0","","11111816"
"8157322","1","jesusce21","","0","0","","11111815"
"8157323","1","Karim","","0","0","","11111817"
"8157324","1","jen","London, ON, Canada","0","0","","11111818"
"8157325","1","hailee ","","0","0","","11111819"
"8157326","1","leomet07","Brooklyn, NY, USA","0","0","","11111822"
"8157327","1","Michael","","0","0","","11111823"
"8157328","1","anon","","0","0","","11111826"
"8157329","1","Rafael Cardonazio","","0","0","","11111827"
"8157330","1","user8157330","","0","0","","9372924"
"8157331","1","Ashmil","India","0","0","","11111832"
"8157332","13","jalaine","","0","0","","11111833"
"8157333","1","ammar mughal","Karachi, Sindh, Pakistan","0","0","","11111834"
"8157334","1","user8157334","","0","0","","9324361"
"8157335","1","geekpower","Portland, Maine","0","0","","11111839"
"8157336","21","MetalHeel","","0","0","","11111841"
"8157337","1","Jingye Hou","","0","0","","11111842"
"8157338","1","Lucy","","0","0","","11111844"
"8157339","1","Andres Pizarro","","0","0","","11111845"
"8157340","339","Jay Cho","Seoul, South Korea","40","0","","11111850"
"8157341","21","gb developer","","1","0","","11111853"
"8157343","1","Den","","0","0","","11111854"
"8157345","51","Adam Hill","","0","0","","11111856"
"8157346","1","sourfou","Greece","0","0","","11111857"
"8157347","1","user8157347","","0","0","","11111858"
"8157348","21","Mary","San Francisco Bay Area, CA, USA","0","0","","7969161"
"8157349","1","GuyDev","Paris, France","0","0","","11111859"
"8157350","21","Melinda Gates","","0","0","","11111863"
"8157351","1","Matthew Weng","Detroit, MI, United States","0","0","","11111870"
"8157352","1","Zie","","0","0","","11111871"
"8157353","1","Emil Pineda","","0","0","","11111880"
"8157354","1","Delme Zeron","","0","0","","11111883"
"8157355","1","Max Tan","","0","0","","11111885"
"8157356","25","zCodeX","","2","0","","11111886"
"8157357","1","Terrymtk","","0","0","","11111887"
"8157358","31","riancu","","0","0","","11111888"
"8157359","1","Iah  V.","Northern Cyprus","0","0","","11111891"
"8157360","1","DaviDGJordaN Gj","","0","0","","9099554"
"8157361","1","Alex Lee","Victoria, BC, Canada","0","0","","11111894"
"8157362","66","D.Gaulin","Québec, Canada","205","0","","11111895"
"8157363","1","Sam Ling","Seattle, WA, United States","0","0","","11111896"
"8157364","1","Nachum Marcus","","0","0","","10724908"
"8157365","1","Lynn.Y","Auckland, New Zealand","0","0","","11111897"
"8157366","1","ExtravogantEducation","Canada","0","0","","11111898"
"8157367","1","Jhoselin Bernal Ballon","Cochabamba, Departamento de Cochabamba, Bolivia","0","0","","11111900"
"8157368","1","darko","Kumanovo, Macedonia (FYROM)","0","0","","11111902"
"8157369","36","Lucas Wood","","5","0","","11111903"
"8157370","3","Lyle","","0","0","","11111904"
"8157371","1","IamMe","","0","0","","11111905"
"8157372","1","Aizaz ul Haq","","0","0","","11111899"
"8157373","1","Maurice Williams","","0","0","","11111910"
"8157374","1","Matt","","0","0","","11111911"
"8157375","1","D Silva","","0","0","","11111913"
"8157376","15","Cassidy","","6","0","","11111914"
"8157377","1","user8157377","San Antonio, TX, USA","0","0","","11111909"
"8157378","1","Malik Hassan","","0","0","","11111915"
"8157379","1","Michael ","","0","0","","11111916"
"8157380","1","H Wollman","","0","0","","7510205"
"8157381","1","Luke Lockard","Queen Creek, AZ, United States","0","0","","11111917"
"8157382","1","Mizanur Rahman","","0","0","","11111919"
"8157383","268","Komninos","Alimos, Notios Tomeas Athinon, Greece","18","13","","11111920"
"8157384","1","John Alfred Jones","Old War, Taushakka","0","0","","11111921"
"8157385","1","BobbyK","","0","0","","11111923"
"8157386","1","Richard Bennell","","0","0","","552270"
"8157387","267","spoax","","76","0","","11111927"
"8157388","1","SobeDog007","Durham, NC, United States","0","0","","11111928"
"8157389","59","Kushal LNU","","0","0","","11111931"
"8157390","1","Benjamin","Taipei City, Taiwan","0","0","","9020749"
"8157391","1","Pavi Paulraj","Sathyamangalam, Tamil Nadu, India","0","0","","11111935"
"8157392","1","jtgonski","Raleigh, NC, United States","0","0","","11111937"
"8157393","1","ivan","Lima Region, Peru","0","0","","11111938"
"8157394","1","Miguel Pelaez","","0","0","","11111941"
"8157395","1","Craig Schow","Utah, United States","0","0","","11111943"
"8157396","1","akhilesh vangala","San Jose, CA, United States","0","0","","11111944"
"8157397","1","tugcesoydas","","0","0","","11111945"
"8157398","1","Mageba94","Durban, KwaZulu-Natal, South Africa","0","0","","11111946"
"8157399","1","Lorent Jovet","","0","0","","11111949"
"8157400","11","Adam Rothenberger","","0","0","","11111951"
"8157401","1","Shikhar Tandon","","0","0","","11111953"
"8157402","11","Atcrank","","0","0","","11111954"
"8157403","1","Maly Khean","","0","0","","11111959"
"8157404","1","Desmond","","0","0","","11111962"
"8157405","1","Zinda Hu","","0","0","","11111966"
"8157406","1","Frank Yang","Toronto, ON, Canada","0","0","","11111968"
"8157407","1","Mark2430 Garcia","","0","0","","11111969"
"8157408","1","Elijah","","0","0","","11111970"
"8157409","1","Ross","","0","0","","11111972"
"8157410","1","Srikanth Reddy Maddi","Sunnyvale, CA, USA","0","0","","11111973"
"8157411","1","oldermcdonald","Melbourne, Victoria, Australia","0","0","","11111974"
"8157412","11","Omayowfade","","0","0","","11111975"
"8157413","1","Calculator","","0","0","","11111979"
"8157414","3","Mouli Gorripati","Sydney, New South Wales, Australia","0","0","","11111981"
"8157415","1","gnenov89","Boston, MA, United States","0","0","","11111984"
"8157416","1","Johan Arenas Rodríguez","","0","0","","11111989"
"8157417","1","Sascha Chukchee Newcocoon","","0","0","","11111990"
"8157418","74","jack","","5","0","","11111991"
"8157419","1","allsortsofprograms","","0","0","","11111992"
"8157420","1","Skunk","","0","0","","11111993"
"8157421","1","Alan Spicer","","0","0","","11111994"
"8157422","1","klio_mav","","0","0","","11111995"
"8157423","1","P. Robertson ","","0","0","","11111996"
"8157424","1","Corolla_FXGT","","0","0","","11111997"
"8157425","1","balabalabas balabalabas","","0","0","","11112000"
"8157426","1","creamsodafade","","0","0","","11112001"
"8157427","3","Gayani Madahapola","","0","0","","11112004"
"8157428","1","Thinh Nguyen","Hồ Chí Minh, Việt Nam","0","0","","11112007"
"8157429","1","Eliezer Peña del Aguila","","0","0","","10839587"
"8157430","11","grievous","","0","0","","11112009"
"8157431","69","ottiem","","0","0","","11112011"
"8157432","1","Fabricio Malta","Araçatuba - SP, Brasil","0","0","","11112014"
"8157433","1","Jimmy_viz","San Francisco","0","0","","11112016"
"8157434","1","Betty O'Neil","","0","0","","11112020"
"8157435","3","MuradE","Pullman, WA, United States","0","0","","11112021"
"8157436","33","Nicholas Ficara","","7","0","","11112022"
"8157437","21","Robert","","0","0","","11112013"
"8157438","1","PefferCai","Hangzhou, Zhejiang, China","0","0","","11112024"
"8157439","1","mulequest","","0","0","","11112026"
"8157440","67","Javad","København, Danmark","41","0","","11112018"
"8157442","1","Glory Jain","","0","0","","11112029"
"8157443","48","JVKX","","2","0","","10993411"
"8157444","1","bdb3","306 Alamosa Drive, Claremont, CA, United States","0","0","","11112032"
"8157445","1","R.Dongare","","0","0","","9677273"
"8157446","1","Adnileb Ota","Philippines","0","0","","11112036"
"8157447","1","J.B. Williams","","0","0","","11112037"
"8157448","11","Tectonicplots","","0","0","","11112038"
"8157449","1","sebastien.vicens","Marseille, France","0","0","","11112039"
"8157450","1","Karina Mireles Aceves","","0","0","","11112040"
"8157451","1","Alejandro Cardona","","0","0","","11111569"
"8157452","1","user8157452","","0","0","","11112041"
"8157453","11","Mediotaku Tomas","","0","0","","11112043"
"8157454","1","Meng","Shanghai, China","0","0","","11112044"
"8157455","1","Poula H","","0","0","","11112045"
"8157456","101","Delaram Nematollahi","","2","0","","11020434"
"8157457","1","Aziz Kurniawan","","0","0","","11112048"
"8157458","1","Jorge Henrique","","0","0","","11112049"
"8157459","1","alimamy.turay","","0","0","","11112053"
"8157460","1","Sharon Rocque","","0","0","","11112054"
"8157461","1","Avid Coder","Chicago, IL","0","0","","11112055"
"8157462","1","Granit Nebiu","","0","0","","11112057"
"8157463","1","LootWitch","","0","0","","11112056"
"8157464","19","Laura","Nevada, USA","0","0","","11111957"
"8157465","1","xu luo","","0","0","","11112064"
"8157466","1","justin","","0","0","","11112065"
"8157467","1","user8157467","","0","0","","11112068"
"8157468","1","emantuchola","Poland","0","0","","11112071"
"8157469","46","Young","","7","0","","11112072"
"8157470","1","cselin","","0","0","","418026"
"8157471","1","MrCrts","Ukraine","0","0","","11112074"
"8157472","1","Everaldo Matias","","0","0","","1917035"
"8157473","1","John Reese","Forney, TX, United States","0","0","","11112077"
"8157474","1","Xclusive_SK","Calicut","0","0","","11112079"
"8157475","1","Mani","","0","0","","11112082"
"8157476","51","J. Morris","","0","0","","11112083"
"8157477","1","Alessandro Frenna","","0","0","","11112085"
"8157478","1","sevinc","İstanbul, Turkey","0","0","","11112086"
"8157479","1","Sumanth","San Francisco, CA, United States","0","0","","11112087"
"8157480","1","Saber sam","","0","0","","11112088"
"8157481","1","Edwinp","","0","0","","11112090"
"8157482","1","Cherry","Seoul, South Korea","0","0","","11112093"
"8157483","1","Braga Junior","","0","0","","11112094"
"8157484","1","mmcg","","0","0","","10489067"
"8157485","1","user8157485","","0","0","","11112095"
"8157486","1","BartleFrere","","0","0","","11112097"
"8157487","1","Jun Wang","London, United Kingdom","0","0","","11112100"
"8157488","31","Bircan","Ankara, Turkey","0","0","","11112101"
"8157489","11","Gwang Su  JEong","","0","0","","11112103"
"8157490","1","Rafael Câmara","","0","0","","11112105"
"8157491","21","mechee55","","0","0","","11112106"
"8157492","1","Alfonso SOLER","","0","0","","11112109"
"8157493","1","james Dudley","","0","0","","11112110"
"8157494","1","Gabriella","","0","0","","5347385"
"8157495","1","Dy Nana","Phnom Penh, Cambodia","0","0","","11112111"
"8157496","1","Du Winnie","","0","0","","11112112"
"8157497","1","ijiboi","Philippines","0","0","","11112113"
"8157498","3","Lydia Yoo","대한민국 Seoul","0","0","","11112114"
"8157499","1","user8157499","Chicago","0","0","","11112116"
"8157500","1","Wuxin Yang","","0","0","","11112117"
"8157501","1","Äñwär Iqbal","Shershah, Karachi, Sindh, Pakistan","0","0","","11112118"
"8157502","1","Giri Raj","Melbourne, Victoria, Australia","0","0","","11112120"
"8157503","1","yongpark","San Francisco, CA, United States","0","0","","11112123"
"8157504","13","Explorace","","0","0","","11112124"
"8157505","1","César Rodrigues","São Paulo - SP, Brasil","0","0","","11112127"
"8157506","1","Nirupamaa Shankar","","0","0","","11112128"
"8157507","1","Agata","","0","0","","11112130"
"8157508","1","santiago","","0","0","","9052108"
"8157509","1","muhammed","","0","0","","11112134"
"8157510","1","H R","catland","0","0","","11112136"
"8157511","1472","James Maa","Los Angeles, CA, United States","110","27","","11112138"
"8157512","1","Muhammad Shahiir Rashidi","","0","0","","11112139"
"8157513","1","Xavier Shankle","Atlanta, GA, United States","0","0","","11112140"
"8157514","23","Fitz","MN, USA","0","0","","11112141"
"8157515","51","Lin.Hao","china","0","0","","11112142"
"8157516","422","Burrough Clarke","Adelaide, South Australia, Australia","2","0","","11112144"
"8157517","1","johnbasl","","0","0","","11112145"
"8157518","1","Charlie","China山东省Jinan","0","0","","11112146"
"8157519","1","Nidal Sabi","","0","0","","11112147"
"8157520","1","user8157520","","0","0","","11112148"
"8157521","1","Nguyễn Minh Trang","","0","0","","11112150"
"8157522","11","user8157522","","0","0","","11112151"
"8157523","1","mau","","0","0","","11112154"
"8157524","1","Huang Fred","","0","0","","11112155"
"8157525","52","Muhammad Noamany","","6","0","","11112157"
"8157526","1","Václav Dressler","","0","0","","11112159"
"8157527","33","Leo Karti","Darmstadt, Germany","1","0","","11112161"
"8157528","1","KumaR UnLocK","","0","0","","11112163"
"8157529","1","zeeshan","Pakistan","0","0","","11112164"
"8157530","1","Himanshu Saroj","","0","0","","11112166"
"8157531","1","whywhom","","0","0","","11112168"
"8157532","611","ucpuzz","Florham Park, NJ, USA","22","1","","11112169"
"8157533","1","Patrick Tudal","","0","0","","11112170"
"8157534","21","Alex Tapper","San Francisco, CA, United States","5","0","","11112171"
"8157535","101","Joshua B. Miller","","0","0","","11103733"
"8157536","21","JD3","","0","0","","11112172"
"8157537","1","Kaspr00","Dothan, AL, United States","0","0","","11112173"
"8157538","1","Eric.Smith","","0","0","","11112175"
"8157539","37","user8157539","","6","0","","11112176"
"8157540","11","soalia","","0","0","","11112177"
"8157541","1","陳昌裕","Taiwan","0","0","","11112178"
"8157542","1","anas","","0","0","","11112180"
"8157543","1","user8157543","","0","0","","11112183"
"8157544","1","Akshay ","","0","0","","11112184"
"8157545","1","itradeforprofits","","0","0","","10943208"
"8157546","1","Alan Feldman","","0","0","","11112185"
"8157547","1","Fahad Karim","Karachi, Sindh, Pakistan","0","0","","11112186"
"8157548","1","angela jing","","0","0","","11112187"
"8157549","1","Jesús Ildefonso Mirón","Puebla, México","0","0","","11103446"
"8157550","1","vanads","Hồ Chí Minh, Việt Nam","0","0","","11112189"
"8157551","1","SMehta","Connecticut, United States","0","0","","11112190"
"8157552","1","Alexis Caceres","","0","0","","11112121"
"8157553","1","RobotCopy","","0","0","","11112192"
"8157554","1","PandaMan","QingDao.China","0","0","","11112195"
"8157555","1","user8157555","","0","0","","11112196"
"8157556","1","rickyog90","","0","0","","11112197"
"8157557","31","Fabian Andres Merchan Jimenez","Bogotá D.C.","0","0","","4450139"
"8157558","1","PTS","","0","0","","11112207"
"8157559","1","Jishnu J","Chennai, Tamil Nadu, India","0","0","","11112208"
"8157560","1","Steve Juth","","0","0","","11112210"
"8157562","1","FlyingFryingPan","","0","0","","10236335"
"8157563","1","Aishwary Parikh","Noida, Uttar Pradesh, India","0","0","","11112213"
"8157564","1","David","Torrance, CA, United States","0","0","","11112215"
